run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	sra_ftp	bam_ftp
SRR10983041	SAMN08516781	SRX7645473	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/041/SRR10983041/SRR10983041_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/041/SRR10983041/SRR10983041_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/041/SRR10983041	
SRR10983044	SAMN08516778	SRX7645470	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/044/SRR10983044/SRR10983044_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/044/SRR10983044/SRR10983044_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/044/SRR10983044	
SRR10983045	SAMN08516733	SRX7645469	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/045/SRR10983045/SRR10983045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/045/SRR10983045/SRR10983045_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/045/SRR10983045	
SRR10983057	SAMN08516767	SRX7645457	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/057/SRR10983057/SRR10983057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/057/SRR10983057/SRR10983057_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/057/SRR10983057	
SRR10983059	SAMN08516765	SRX7645455	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/059/SRR10983059/SRR10983059_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/059/SRR10983059/SRR10983059_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/059/SRR10983059	
SRR10983060	SAMN08516764	SRX7645454	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/060/SRR10983060/SRR10983060_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/060/SRR10983060/SRR10983060_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/060/SRR10983060	
SRR10983061	SAMN08516763	SRX7645453	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/061/SRR10983061/SRR10983061_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/061/SRR10983061/SRR10983061_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/061/SRR10983061	
SRR10983068	SAMN08516757	SRX7645446	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/068/SRR10983068/SRR10983068_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/068/SRR10983068/SRR10983068_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/068/SRR10983068	
SRR10983070	SAMN08516755	SRX7645444	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/070/SRR10983070/SRR10983070_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/070/SRR10983070/SRR10983070_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/070/SRR10983070	
SRR10983073	SAMN08516752	SRX7645441	PRJNA433459	749906	gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/073/SRR10983073/SRR10983073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR109/073/SRR10983073/SRR10983073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR109/073/SRR10983073	
