run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	sra_ftp	bam_ftp
SRR7811047	SAMN09988913	SRX4662781	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811047/SRR7811047_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811047/SRR7811047_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/007/SRR7811047	
SRR7811048	SAMN09988912	SRX4662780	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811048/SRR7811048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811048/SRR7811048_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811048	
SRR7811049	SAMN09988911	SRX4662779	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811049/SRR7811049_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811049/SRR7811049_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/009/SRR7811049	
SRR7811050	SAMN09988838	SRX4662778	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811050/SRR7811050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811050/SRR7811050_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811050	
SRR7811052	SAMN09988836	SRX4662776	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811052/SRR7811052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811052/SRR7811052_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/002/SRR7811052	
SRR7811056	SAMN09988920	SRX4662772	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811056/SRR7811056_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811056/SRR7811056_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/006/SRR7811056	
SRR7811057	SAMN09988919	SRX4662771	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811057/SRR7811057_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811057/SRR7811057_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/007/SRR7811057	
SRR7811064	SAMN09988802	SRX4662764	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811064/SRR7811064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811064/SRR7811064_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811064	
SRR7811069	SAMN09988809	SRX4662759	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811069/SRR7811069_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811069/SRR7811069_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/009/SRR7811069	
SRR7811072	SAMN09988884	SRX4662756	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811072/SRR7811072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811072/SRR7811072_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/002/SRR7811072	
SRR7811073	SAMN09988881	SRX4662755	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811073/SRR7811073_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811073/SRR7811073_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/003/SRR7811073	
SRR7811076	SAMN09988888	SRX4662752	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811076/SRR7811076_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811076/SRR7811076_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/006/SRR7811076	
SRR7811081	SAMN09988889	SRX4662747	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811081/SRR7811081_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811081/SRR7811081_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/001/SRR7811081	
SRR7811083	SAMN09988825	SRX4662745	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811083/SRR7811083_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811083/SRR7811083_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/003/SRR7811083	
SRR7811084	SAMN09988826	SRX4662744	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811084/SRR7811084_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811084/SRR7811084_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811084	
SRR7811086	SAMN09988828	SRX4662742	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811086/SRR7811086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811086/SRR7811086_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/006/SRR7811086	
SRR7811088	SAMN09988891	SRX4662740	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811088/SRR7811088_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811088/SRR7811088_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811088	
SRR7811090	SAMN09988893	SRX4662738	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811090/SRR7811090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811090/SRR7811090_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811090	
SRR7811095	SAMN09988900	SRX4662733	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811095/SRR7811095_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811095/SRR7811095_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811095	
SRR7811098	SAMN09988746	SRX4662730	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811098/SRR7811098_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811098/SRR7811098_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811098	
SRR7811100	SAMN09988865	SRX4662728	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811100/SRR7811100_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811100/SRR7811100_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811100	
SRR7811101	SAMN09988866	SRX4662727	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811101/SRR7811101_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811101/SRR7811101_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/001/SRR7811101	
SRR7811105	SAMN09988862	SRX4662723	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811105/SRR7811105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811105/SRR7811105_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811105	
SRR7811106	SAMN09988863	SRX4662722	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811106/SRR7811106_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811106/SRR7811106_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/006/SRR7811106	
SRR7811109	SAMN09988869	SRX4662719	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811109/SRR7811109_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811109/SRR7811109_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/009/SRR7811109	
SRR7811114	SAMN09988775	SRX4662714	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811114/SRR7811114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811114/SRR7811114_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811114	
SRR7811008	SAMN09988839	SRX4662820	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811008/SRR7811008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811008/SRR7811008_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811008	
SRR7811010	SAMN09988910	SRX4662818	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811010/SRR7811010_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811010/SRR7811010_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811010	
SRR7811117	SAMN09988772	SRX4662711	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811117/SRR7811117_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811117/SRR7811117_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/007/SRR7811117	
SRR7811118	SAMN09988771	SRX4662710	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811118/SRR7811118_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811118/SRR7811118_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811118	
SRR7811014	SAMN09988904	SRX4662814	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811014/SRR7811014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811014/SRR7811014_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811014	
SRR7811119	SAMN09988774	SRX4662709	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811119/SRR7811119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811119/SRR7811119_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/009/SRR7811119	
SRR7811018	SAMN09988908	SRX4662810	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811018/SRR7811018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811018/SRR7811018_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811018	
SRR7811120	SAMN09988773	SRX4662708	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811120/SRR7811120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811120/SRR7811120_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811120	
SRR7811020	SAMN09988812	SRX4662808	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811020/SRR7811020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811020/SRR7811020_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811020	
SRR7811122	SAMN09988874	SRX4662706	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811122/SRR7811122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811122/SRR7811122_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/002/SRR7811122	
SRR7811124	SAMN09988872	SRX4662704	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811124/SRR7811124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811124/SRR7811124_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811124	
SRR7811022	SAMN09988814	SRX4662806	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811022/SRR7811022_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811022/SRR7811022_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/002/SRR7811022	
SRR7811125	SAMN09988871	SRX4662703	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811125/SRR7811125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811125/SRR7811125_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811125	
SRR7811023	SAMN09988813	SRX4662805	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811023/SRR7811023_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811023/SRR7811023_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/003/SRR7811023	
SRR7811126	SAMN09988742	SRX4662702	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811126/SRR7811126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811126/SRR7811126_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/006/SRR7811126	
SRR7811024	SAMN09988816	SRX4662804	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811024/SRR7811024_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811024/SRR7811024_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811024	
SRR7811130	SAMN09988880	SRX4662698	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811130/SRR7811130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811130/SRR7811130_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811130	
SRR7811025	SAMN09988815	SRX4662803	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811025/SRR7811025_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811025/SRR7811025_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811025	
SRR7811028	SAMN09988820	SRX4662800	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811028/SRR7811028_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811028/SRR7811028_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811028	
SRR7811131	SAMN09988879	SRX4662697	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811131/SRR7811131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811131/SRR7811131_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/001/SRR7811131	
SRR7811132	SAMN09988750	SRX4662696	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811132/SRR7811132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811132/SRR7811132_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/002/SRR7811132	
SRR7811030	SAMN09988831	SRX4662798	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811030/SRR7811030_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811030/SRR7811030_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811030	
SRR7811031	SAMN09988758	SRX4662797	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811031/SRR7811031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/001/SRR7811031/SRR7811031_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/001/SRR7811031	
SRR7811034	SAMN09988755	SRX4662794	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811034/SRR7811034_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/004/SRR7811034/SRR7811034_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/004/SRR7811034	
SRR7811035	SAMN09988754	SRX4662793	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811035/SRR7811035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811035/SRR7811035_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811035	
SRR7811135	SAMN09988770	SRX4662693	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811135/SRR7811135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811135/SRR7811135_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811135	
SRR7811036	SAMN09988753	SRX4662792	PRJNA489760	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811036/SRR7811036_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/006/SRR7811036/SRR7811036_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/006/SRR7811036	
SRR7811042	SAMN09988918	SRX4662786	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811042/SRR7811042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/002/SRR7811042/SRR7811042_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/002/SRR7811042	
SRR7811147	SAMN09988848	SRX4662681	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811147/SRR7811147_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/007/SRR7811147/SRR7811147_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/007/SRR7811147	
SRR7811043	SAMN09988917	SRX4662785	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811043/SRR7811043_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/003/SRR7811043/SRR7811043_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/003/SRR7811043	
SRR7811148	SAMN09988845	SRX4662680	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811148/SRR7811148_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/008/SRR7811148/SRR7811148_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/008/SRR7811148	
SRR7811045	SAMN09988915	SRX4662783	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811045/SRR7811045_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811045/SRR7811045_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811045	
SRR7811149	SAMN09988846	SRX4662679	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811149/SRR7811149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/009/SRR7811149/SRR7811149_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/009/SRR7811149	
SRR7811055	SAMN09988833	SRX4662773	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811055/SRR7811055_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/005/SRR7811055/SRR7811055_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/005/SRR7811055	
SRR7811150	SAMN09988843	SRX4662678	PRJNA489760	1504969	human blood metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811150/SRR7811150_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR781/000/SRR7811150/SRR7811150_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/srr/SRR781/000/SRR7811150	
